time,hour,day,weekday,Consumption,Production,Nuclear,Wind,Hydroelectric,Oil and Gas,Coal,Solar,Biomass
999,15,41,#Monday,8151,7710,1322,622,2010,1829,1718,141,65
1000,16,41,#Monday,8194,7783,1350,672,2038,1846,1754,57,65
1001,17,41,#Monday,8394,7806,1312,803,1992,1865,1757,9,67
1002,18,41,#Monday,8773,8198,1338,881,2225,1909,1779,0,66
1003,19,41,#Monday,8785,8466,1377,961,2353,1923,1786,0,65
1004,20,41,#Monday,8566,8418,1383,1016,2242,1927,1785,0,65
1005,21,41,#Monday,8228,8275,1386,1011,2181,1877,1757,0,63
1006,22,41,#Monday,7608,8016,1384,909,2071,1873,1714,0,63
1007,23,41,#Monday,7112,7849,1389,910,1788,1917,1782,0,62
1008,0,42,#Tuesday,6676,7656,1386,826,1869,1868,1645,0,62
1009,1,42,#Tuesday,6602,7232,1390,673,1564,1852,1689,0,63
1010,2,42,#Tuesday,6470,7141,1388,502,1710,1863,1613,0,64
1011,3,42,#Tuesday,6482,6997,1391,409,1670,1858,1605,0,62
1012,4,42,#Tuesday,6472,6930,1391,439,1586,1853,1598,0,60
1013,5,42,#Tuesday,6821,7237,1392,511,1649,1857,1768,0,61
1014,6,42,#Tuesday,7333,7365,1393,623,1668,1891,1728,0,62
1015,7,42,#Tuesday,8124,8025,1391,1078,1842,1908,1738,0,67
1016,8,42,#Tuesday,8638,8244,1392,1047,2105,1855,1776,6,63
1017,9,42,#Tuesday,8970,8185,1351,1066,2128,1696,1837,41,64
1018,10,42,#Tuesday,8907,8361,1368,1239,1964,1836,1840,49,63
1019,11,42,#Tuesday,8905,8512,1369,1070,2196,1869,1871,71,63
1020,12,42,#Tuesday,8796,8586,1319,1014,2319,1897,1886,84,63
1021,13,42,#Tuesday,8896,8694,1344,1339,2085,1867,1892,103,62
1022,14,42,#Tuesday,8646,8695,1367,1172,2209,1868,1902,112,64
1023,15,42,#Tuesday,8603,8676,1369,1467,1978,1854,1861,81,64
1024,16,42,#Tuesday,8523,8658,1382,1658,1983,1838,1692,42,62
1025,17,42,#Tuesday,8736,8576,1387,1668,1847,1841,1762,8,61
1026,18,42,#Tuesday,9006,8466,1388,1729,1950,1715,1621,0,63
1027,19,42,#Tuesday,8948,8417,1385,1851,2013,1510,1596,0,61
1028,20,42,#Tuesday,8801,8396,1385,1979,1873,1509,1586,0,63
1029,21,42,#Tuesday,8343,8199,1388,2097,1648,1509,1490,0,65
1030,22,42,#Tuesday,7651,8159,1391,1796,1825,1509,1573,0,66
1031,23,42,#Tuesday,7243,7912,1395,1784,1533,1521,1613,0,66
1032,0,43,#Wednesday,6963,7766,1395,1942,1262,1540,1560,0,65
1033,1,43,#Wednesday,6654,7393,1393,1955,1106,1366,1510,0,62
1034,2,43,#Wednesday,6671,7414,1395,2061,1120,1265,1509,0,63
1035,3,43,#Wednesday,6632,7415,1394,2123,1065,1263,1504,0,64
1036,4,43,#Wednesday,6697,7422,1394,2063,1126,1270,1507,0,63
1037,5,43,#Wednesday,6781,7366,1399,2030,1102,1262,1511,0,61
1038,6,43,#Wednesday,7508,7690,1394,1861,1444,1334,1593,0,63
1039,7,43,#Wednesday,8323,8177,1396,1750,1969,1353,1644,0,64
1040,8,43,#Wednesday,8696,8361,1393,1565,1936,1510,1833,59,64
1041,9,43,#Wednesday,8806,8649,1391,1588,1960,1647,1837,158,66
1042,10,43,#Wednesday,8714,8861,1392,1566,1899,1847,1820,270,66
1043,11,43,#Wednesday,8528,8850,1393,1607,1817,1787,1779,399,64
1044,12,43,#Wednesday,8383,8768,1391,1608,1943,1611,1643,508,63
1045,13,43,#Wednesday,8267,8559,1392,1394,1788,1744,1618,561,62
1046,14,43,#Wednesday,8159,8297,1395,1197,1781,1746,1622,492,63
1047,15,43,#Wednesday,8043,8087,1394,968,1833,1794,1631,401,65
1048,16,43,#Wednesday,8124,7824,1389,843,2000,1702,1648,176,64
1049,17,43,#Wednesday,8349,7587,1390,525,2077,1813,1689,27,66
1050,18,43,#Wednesday,8837,7766,1391,368,2234,1876,1830,0,65
1051,19,43,#Wednesday,9001,7764,1392,256,2287,1910,1850,0,67
1052,20,43,#Wednesday,8781,7678,1391,134,2265,1916,1907,0,66
1053,21,43,#Wednesday,8413,7453,1386,129,2079,1903,1890,0,66
1054,22,43,#Wednesday,7735,7383,1388,257,1918,1898,1858,0,64
1055,23,43,#Wednesday,7323,7175,1392,458,1589,1883,1789,0,64
1056,0,44,#Thursday,6856,6992,1388,455,1626,1818,1643,0,61
1057,1,44,#Thursday,6695,6741,1386,545,1320,1818,1608,0,63
1058,2,44,#Thursday,6693,6858,1389,620,1237,1909,1638,0,65
1059,3,44,#Thursday,6593,6876,1393,640,1201,1909,1669,0,65
1060,4,44,#Thursday,6657,6946,1389,630,1263,1914,1689,0,60
1061,5,44,#Thursday,6859,7045,1391,571,1355,1921,1744,0,62
1062,6,44,#Thursday,7635,7358,1395,508,1540,1907,1945,0,62
1063,7,44,#Thursday,8327,7838,1389,483,2007,1919,1978,1,60
1064,8,44,#Thursday,8697,7868,1391,507,1954,1899,1998,55,62
1065,9,44,#Thursday,8897,8040,1379,574,2034,1864,1962,163,62
1066,10,44,#Thursday,8806,8051,1381,721,1973,1746,1909,256,63
1067,11,44,#Thursday,8649,8104,1366,764,1893,1846,1837,334,63
1068,12,44,#Thursday,8501,8268,1364,811,1922,1848,1877,381,63
1069,13,44,#Thursday,8657,8502,1380,959,1990,1854,1907,347,63
1070,14,44,#Thursday,8532,8506,1358,858,2012,1867,2073,273,64
1071,15,44,#Thursday,8374,8316,1372,897,1774,1896,2148,164,64
1072,16,44,#Thursday,8323,8376,1371,1054,1817,1864,2126,78,65
1073,17,44,#Thursday,8526,8293,1380,1192,1744,1849,2041,17,68
1074,18,44,#Thursday,8983,8516,1377,1240,1952,1858,2023,0,64
1075,19,44,#Thursday,9083,8746,1380,1236,2072,1886,2106,0,65
1076,20,44,#Thursday,8717,8529,1379,1402,1836,1861,1985,0,65
1077,21,44,#Thursday,8381,8489,1372,1464,1784,1865,1939,0,65
1078,22,44,#Thursday,7877,8229,1376,1502,1865,1605,1816,0,65
1079,23,44,#Thursday,7240,7895,1376,1490,1468,1720,1774,0,66
1080,0,45,#Friday,6960,7738,1375,1380,1321,1818,1777,0,66
1081,1,45,#Friday,6713,7491,1375,1280,1322,1697,1748,0,68
1082,2,45,#Friday,6732,7527,1376,1349,1311,1698,1727,0,65
1083,3,45,#Friday,6601,7462,1380,1330,1273,1688,1724,0,65
1084,4,45,#Friday,6742,7648,1379,1165,1390,1869,1781,0,64
1085,5,45,#Friday,6917,7576,1375,1175,1345,1847,1768,0,65
1086,6,45,#Friday,7493,8042,1377,1066,1620,1880,2032,0,66
1087,7,45,#Friday,8137,8532,1378,1090,1957,1872,2170,0,66
1088,8,45,#Friday,8697,8849,1377,1220,2073,1901,2174,35,67
1089,9,45,#Friday,8905,8727,1375,1330,1969,1709,2140,135,67
1090,10,45,#Friday,8867,9102,1378,1519,1846,1876,2206,207,69
1091,11,45,#Friday,8876,9232,1368,1714,1856,1856,2069,300,68
1092,12,45,#Friday,8581,9090,1339,1726,1681,1858,2100,317,68
1093,13,45,#Friday,8614,8974,1355,1535,1815,1853,2005,340,69
1094,14,45,#Friday,8324,8836,1378,1531,1704,1854,1981,317,69
1095,15,45,#Friday,8248,8554,1378,1257,1769,1854,1996,229,68
1096,16,45,#Friday,8221,8371,1377,1190,1734,1868,2000,134,67
1097,17,45,#Friday,8338,8242,1379,1053,1707,1877,2130,29,67
1098,18,45,#Friday,8853,8299,1377,1028,1812,1875,2138,0,68
1099,19,45,#Friday,8856,8320,1375,1201,1878,1908,1890,0,66
1100,20,45,#Friday,8564,8031,1378,1150,1754,1895,1788,0,65
1101,21,45,#Friday,8251,8037,1377,938,1922,1900,1833,0,66
1102,22,45,#Friday,7735,7757,1377,676,1888,1906,1844,0,67
1103,23,45,#Friday,7238,7500,1377,550,1648,1907,1950,0,67
1104,0,46,#Saturday,6870,7177,1379,386,1448,1904,1994,0,66
1105,1,46,#Saturday,6679,7122,1381,389,1618,1724,1943,0,66
1106,2,46,#Saturday,6614,6960,1383,486,1495,1685,1844,0,68
1107,3,46,#Saturday,6504,6838,1382,550,1405,1628,1806,0,67
1108,4,46,#Saturday,6470,6788,1382,502,1405,1619,1815,0,64
1109,5,46,#Saturday,6551,6774,1387,758,1242,1582,1739,0,65
1110,6,46,#Saturday,6807,6823,1387,895,1366,1541,1569,0,66
1111,7,46,#Saturday,7134,7079,1384,782,1591,1630,1622,5,64
1112,8,46,#Saturday,7605,7304,1385,663,1744,1605,1700,141,65
1113,9,46,#Saturday,7862,7728,1384,639,1812,1516,1961,349,65
1114,10,46,#Saturday,7904,7918,1385,665,1759,1502,2004,536,64
1115,11,46,#Saturday,7761,7833,1385,504,1746,1543,1938,651,64
1116,12,46,#Saturday,7644,7686,1384,352,1631,1736,1847,670,64
1117,13,46,#Saturday,7508,7586,1388,388,1513,1762,1796,674,63
1118,14,46,#Saturday,7275,7176,1382,409,1493,1590,1635,602,64
1119,15,46,#Saturday,7188,6932,1385,458,1491,1510,1560,462,64
1120,16,46,#Saturday,7247,6970,1383,389,1667,1489,1728,249,63
1121,17,46,#Saturday,7520,7067,1385,336,1759,1479,2005,37,65
1122,18,46,#Saturday,8207,7459,1384,265,2003,1715,2027,0,64
1123,19,46,#Saturday,8425,7756,1384,201,2186,1890,2031,0,63
1124,20,46,#Saturday,8171,7642,1389,194,2093,1881,2020,0,64
1125,21,46,#Saturday,7846,7447,1388,193,1935,1837,2029,0,65
1126,22,46,#Saturday,7350,7348,1387,203,1834,1832,2026,0,66
1127,23,46,#Saturday,6802,7153,1385,250,1626,1838,1988,0,66
1128,0,47,#Sunday,6464,6948,1384,346,1538,1765,1850,0,64
1129,1,47,#Sunday,6294,6551,1383,420,1461,1387,1836,0,64
1130,2,47,#Sunday,6163,6495,1382,436,1464,1273,1875,0,64
1131,3,47,#Sunday,6174,6281,1382,444,1447,1263,1682,0,63
1132,4,47,#Sunday,6106,6182,1383,365,1470,1263,1639,0,62
1133,5,47,#Sunday,6266,6263,1386,405,1496,1265,1648,0,63
1134,6,47,#Sunday,6342,6478,1384,433,1549,1248,1799,0,63
1135,7,47,#Sunday,6474,6356,1384,422,1614,1241,1631,2,62
1136,8,47,#Sunday,6737,6584,1383,500,1561,1240,1664,171,62
1137,9,47,#Sunday,6787,6814,1386,518,1448,1219,1743,437,60
1138,10,47,#Sunday,6762,6856,1381,440,1541,1220,1603,612,58
1139,11,47,#Sunday,6608,6851,1384,378,1513,1219,1571,725,60
1140,12,47,#Sunday,6602,6940,1383,373,1545,1217,1589,771,60
1141,13,47,#Sunday,6501,6609,1383,492,1154,1210,1554,753,62
1142,14,47,#Sunday,6371,6359,1385,678,843,1199,1530,662,61
1143,15,47,#Sunday,6301,6172,1387,696,775,1208,1537,507,61
1144,16,47,#Sunday,6490,6152,1384,668,949,1205,1591,294,60
1145,17,47,#Sunday,6836,6546,1390,925,1319,1217,1584,49,61
1146,18,47,#Sunday,7586,7393,1386,1248,1813,1219,1663,0,63
1147,19,47,#Sunday,7798,7845,1388,1607,1757,1233,1795,0,62
1148,20,47,#Sunday,7728,7931,1389,1826,1737,1239,1676,0,63
1149,21,47,#Sunday,7426,7692,1390,1873,1514,1247,1601,0,65
1150,22,47,#Sunday,6905,7504,1387,1682,1481,1249,1640,0,63
1151,23,47,#Sunday,6537,7264,1387,1476,1428,1248,1662,0,62
1152,0,48,#Monday,6219,7005,1387,1329,1385,1240,1600,0,62
1153,1,48,#Monday,6178,6839,1390,1138,1362,1242,1644,0,62
1154,2,48,#Monday,6012,6684,1386,799,1396,1385,1654,0,63
1155,3,48,#Monday,5915,6510,1385,557,1358,1482,1668,0,61
1156,4,48,#Monday,6084,6473,1386,572,1319,1481,1655,0,60
1157,5,48,#Monday,6361,6418,1385,678,1181,1484,1627,0,62
1158,6,48,#Monday,6982,6655,1386,688,1300,1459,1759,0,61
1159,7,48,#Monday,7931,7483,1387,572,1917,1490,2034,18,63
1160,8,48,#Monday,8533,7718,1386,540,1921,1498,2096,212,64
1161,9,48,#Monday,8633,7671,1366,520,1844,1481,1966,428,65
1162,10,48,#Monday,8413,7758,1356,485,1833,1604,1813,600,65
1163,11,48,#Monday,8168,7738,1332,507,1741,1604,1759,729,65
1164,12,48,#Monday,8044,7653,1336,432,1665,1606,1769,775,65
1165,13,48,#Monday,8013,7561,1360,340,1711,1516,1813,753,66
1166,14,48,#Monday,7745,7193,1328,228,1597,1510,1782,682,63
1167,15,48,#Monday,7657,7047,1332,134,1670,1517,1788,537,66
1168,16,48,#Monday,7703,7006,1317,54,1847,1621,1817,285,62
1169,17,48,#Monday,8003,6934,1355,12,1858,1779,1835,27,65
1170,18,48,#Monday,8705,7449,1372,-1,2153,1843,2016,0,65
1171,19,48,#Monday,8704,7599,1369,7,2170,1865,2122,0,65
1172,20,48,#Monday,8573,7560,1373,15,2119,1868,2118,0,66
1173,21,48,#Monday,7953,7176,1368,27,1811,1870,2034,0,66
1174,22,48,#Monday,7446,7200,1375,55,1771,1880,2055,0,63
1175,23,48,#Monday,6780,6886,1380,151,1405,1868,2016,0,67
1176,0,49,#Tuesday,6692,6820,1380,223,1416,1865,1871,0,65
1177,1,49,#Tuesday,6577,7016,1386,283,1533,1886,1863,0,64
1178,2,49,#Tuesday,6341,6850,1389,296,1381,1874,1844,0,65
1179,3,49,#Tuesday,6376,6880,1392,299,1386,1906,1833,0,64
1180,4,49,#Tuesday,6465,6896,1389,338,1392,1878,1834,0,64
1181,5,49,#Tuesday,6631,6988,1390,395,1424,1875,1840,0,63
1182,6,49,#Tuesday,7094,7121,1389,477,1487,1876,1829,0,62
1183,7,49,#Tuesday,7954,7881,1385,595,1808,1892,2121,14,63
1184,8,49,#Tuesday,8371,7993,1388,706,1783,1863,1993,194,64
1185,9,49,#Tuesday,8455,7985,1386,595,1883,1809,1836,411,65
1186,10,49,#Tuesday,8351,8026,1385,464,1841,1809,1890,572,64
1187,11,49,#Tuesday,8138,8055,1377,562,1687,1781,1871,704,65
1188,12,49,#Tuesday,7999,8045,1371,653,1652,1777,1767,759,64
1189,13,49,#Tuesday,7979,8043,1387,755,1627,1715,1755,738,65
1190,14,49,#Tuesday,7734,7917,1385,872,1629,1542,1741,682,65
1191,15,49,#Tuesday,7633,7854,1385,1141,1603,1450,1717,492,64
1192,16,49,#Tuesday,7663,7884,1387,1417,1650,1450,1686,230,62
1193,17,49,#Tuesday,8013,8028,1391,1691,1641,1452,1754,33,65
1194,18,49,#Tuesday,8574,8362,1388,1992,1666,1463,1786,0,66
1195,19,49,#Tuesday,8720,8695,1390,2079,1830,1495,1835,0,66
1196,20,49,#Tuesday,8612,8810,1386,2098,1916,1509,1835,0,65
1197,21,49,#Tuesday,8146,8720,1386,2001,1918,1512,1836,0,67
1198,22,49,#Tuesday,7400,8288,1389,1968,1674,1478,1712,0,65
1199,23,49,#Tuesday,7089,7865,1387,1926,1275,1505,1707,0,65
1200,0,50,#Wednesday,6728,7611,1387,1836,1162,1487,1673,0,65
1201,1,50,#Wednesday,6497,7282,1394,1700,945,1516,1662,0,66
1202,2,50,#Wednesday,6398,7100,1388,1459,938,1562,1690,0,63
1203,3,50,#Wednesday,6511,7048,1388,1037,1238,1603,1717,0,63
1204,4,50,#Wednesday,6441,6857,1389,711,1343,1634,1716,0,64
1205,5,50,#Wednesday,6716,7103,1389,391,1415,1716,2132,0,61
1206,6,50,#Wednesday,7428,7342,1387,283,1676,1711,2221,0,63
1207,7,50,#Wednesday,8163,7710,1388,334,1911,1760,2234,21,62
1208,8,50,#Wednesday,8368,7677,1386,479,1830,1663,2080,174,62
1209,9,50,#Wednesday,8405,7914,1374,621,1737,1824,1936,356,64
1210,10,50,#Wednesday,8225,7860,1376,582,1654,1788,1848,545,63
1211,11,50,#Wednesday,8144,8058,1368,780,1588,1751,1832,672,66
1212,12,50,#Wednesday,7945,7938,1338,905,1619,1422,1861,726,65
1213,13,50,#Wednesday,7954,7981,1355,769,1652,1580,1885,674,65
1214,14,50,#Wednesday,7811,7646,1339,440,1602,1704,1874,621,66
1215,15,50,#Wednesday,7719,7309,1354,281,1571,1737,1868,432,65
1216,16,50,#Wednesday,7822,7228,1382,244,1662,1812,1886,176,64
1217,17,50,#Wednesday,8011,7126,1377,237,1680,1818,1918,29,66
1218,18,50,#Wednesday,8659,7589,1378,365,1933,1832,2012,0,68
1219,19,50,#Wednesday,8624,7533,1376,602,1840,1743,1906,0,66
1220,20,50,#Wednesday,8584,7739,1375,1017,1864,1573,1843,0,65
1221,21,50,#Wednesday,8111,7599,1379,1142,1693,1492,1828,0,63
1222,22,50,#Wednesday,7337,7319,1383,1281,1374,1476,1741,0,63
1223,23,50,#Wednesday,6927,7256,1380,1208,1383,1498,1722,0,65
1224,0,51,#Thursday,6607,7202,1380,925,1362,1683,1790,0,62
1225,1,51,#Thursday,6484,7213,1391,658,1423,1866,1814,0,61
1226,2,51,#Thursday,6414,7235,1390,495,1550,1890,1851,0,60
1227,3,51,#Thursday,6384,7111,1393,655,1444,1788,1772,0,58
1228,4,51,#Thursday,6500,7146,1392,655,1371,1866,1798,0,59
1229,5,51,#Thursday,6742,7281,1391,660,1387,1884,1900,0,60
1230,6,51,#Thursday,7259,7193,1390,584,1419,1831,1906,0,61
1231,7,51,#Thursday,8095,7757,1390,312,1938,1905,2137,14,61
1232,8,51,#Thursday,8409,7760,1395,189,1862,1888,2222,142,60
1233,9,51,#Thursday,8310,7606,1319,203,1687,1830,2200,302,63
1234,10,51,#Thursday,8327,7713,1349,306,1618,1811,2119,445,64
1235,11,51,#Thursday,8157,7825,1353,504,1597,1819,1937,550,63
1236,12,51,#Thursday,8021,7887,1355,540,1703,1824,1829,571,63
1237,13,51,#Thursday,8009,8050,1303,743,1708,1824,1863,544,64
1238,14,51,#Thursday,7941,7795,1367,1070,1468,1582,1768,483,55
1239,15,51,#Thursday,7798,7586,1339,1314,1301,1459,1756,352,61
1240,16,51,#Thursday,7868,7651,1377,1081,1629,1477,1856,168,62
1241,17,51,#Thursday,8093,7416,1377,889,1733,1477,1839,39,61
1242,18,51,#Thursday,8500,7560,1384,800,1782,1726,1804,0,64
1243,19,51,#Thursday,8672,7804,1384,737,1831,1847,1942,0,62
1244,20,51,#Thursday,8485,7680,1383,646,1838,1853,1897,0,61
1245,21,51,#Thursday,7984,7395,1383,434,1818,1865,1832,0,62
1246,22,51,#Thursday,7401,7346,1385,234,1886,1883,1894,0,63
1247,23,51,#Thursday,6967,7049,1380,118,1607,1875,2007,0,60
1248,0,52,#Friday,6678,6809,1385,63,1424,1864,2014,0,59
1249,1,52,#Friday,6423,6472,1392,53,1032,1858,2078,0,60
1250,2,52,#Friday,6418,6386,1392,73,1064,1896,1906,0,55
1251,3,52,#Friday,6467,6518,1393,113,1153,1880,1924,0,55
1252,4,52,#Friday,6580,6656,1391,182,1215,1879,1934,0,55
1253,5,52,#Friday,6750,6769,1396,339,1175,1871,1931,0,55
1254,6,52,#Friday,7376,7178,1396,433,1284,1880,2131,0,55
1255,7,52,#Friday,8108,7545,1392,481,1623,1873,2110,6,58
1256,8,52,#Friday,8533,7555,1389,409,1756,1860,2041,42,58
1257,9,52,#Friday,8681,7611,1352,325,1864,1854,2061,97,56
1258,10,52,#Friday,8692,7493,1360,236,1784,1843,2068,144,56
1259,11,52,#Friday,8598,7337,1344,226,1671,1843,2057,138,56
1260,12,52,#Friday,8544,7314,1364,321,1566,1824,2044,137,56
1261,13,52,#Friday,8566,7346,1343,371,1545,1824,2074,131,56
1262,14,52,#Friday,8373,7413,1350,605,1444,1800,2018,140,54
1263,15,52,#Friday,8278,7788,1379,949,1406,1805,2072,120,56
1264,16,52,#Friday,8281,7970,1383,1789,1162,1647,1862,70,56
1265,17,52,#Friday,8411,8418,1382,2680,1180,1484,1616,16,58
1266,18,52,#Friday,8859,9093,1382,2811,1440,1728,1673,0,58
1267,19,52,#Friday,8999,9068,1383,2806,1536,1442,1842,0,59
1268,20,52,#Friday,8742,9096,1385,2798,1439,1470,1946,0,57
1269,21,52,#Friday,8334,8864,1380,2756,1376,1464,1832,0,56
1270,22,52,#Friday,7830,8903,1381,2747,1403,1465,1851,0,55
1271,23,52,#Friday,7318,8207,1383,2758,945,1410,1654,0,55
1272,0,53,#Saturday,6954,8177,1380,2724,1069,1332,1617,0,54
1273,1,53,#Saturday,6780,8072,1387,2755,1049,1255,1574,0,52
1274,2,53,#Saturday,6671,7966,1385,2735,976,1250,1568,0,52
1275,3,53,#Saturday,6659,7907,1387,2724,1033,1261,1449,0,53
1276,4,53,#Saturday,6642,8006,1389,2721,1053,1263,1528,0,52
1277,5,53,#Saturday,6674,7952,1386,2692,1005,1259,1559,0,52
1278,6,53,#Saturday,6932,8021,1385,2647,1102,1288,1547,0,51
1279,7,53,#Saturday,7223,8133,1384,2573,1281,1337,1503,2,51
1280,8,53,#Saturday,7724,8582,1384,2546,1351,1507,1586,156,51
1281,9,53,#Saturday,7962,8760,1390,2653,1223,1489,1565,386,53
1282,10,53,#Saturday,8017,9149,1388,2685,1235,1693,1564,528,53
1283,11,53,#Saturday,8020,9165,1384,2626,1327,1603,1588,583,54
1284,12,53,#Saturday,8004,9196,1384,2564,1292,1749,1582,572,53
1285,13,53,#Saturday,7832,9005,1386,2454,1240,1742,1602,526,53
1286,14,53,#Saturday,7644,8806,1390,2347,1219,1766,1576,451,56
1287,15,53,#Saturday,7636,8608,1392,2110,1274,1824,1595,359,54
1288,16,53,#Saturday,7697,8431,1391,2059,1234,1869,1586,236,54
1289,17,53,#Saturday,7989,8271,1390,1622,1465,1892,1781,64,53
1290,18,53,#Saturday,8544,8473,1389,1359,1897,1916,1858,0,54
1291,19,53,#Saturday,8509,8347,1389,1297,1872,1933,1803,0,53
1292,20,53,#Saturday,8360,8252,1389,1288,1816,1922,1781,0,55
1293,21,53,#Saturday,7970,8043,1391,1324,1580,1911,1783,0,55
1294,22,53,#Saturday,7368,7641,1393,1158,1430,1905,1700,0,56
1295,23,53,#Saturday,6980,7697,1392,1071,1490,1908,1781,0,55
1296,0,54,#Sunday,6678,7524,1391,1033,1519,1923,1603,0,55
1297,1,54,#Sunday,6486,7120,1392,1020,1356,1696,1601,0,55
1298,2,54,#Sunday,6336,7079,1391,887,1434,1718,1595,0,54
1299,3,54,#Sunday,6331,7029,1392,807,1441,1732,1603,0,54
1300,4,54,#Sunday,6314,7013,1392,734,1473,1756,1604,0,54
1301,5,54,#Sunday,6399,7014,1391,712,1456,1723,1678,0,54
1302,6,54,#Sunday,6516,6934,1393,645,1386,1679,1775,0,55
1303,7,54,#Sunday,6697,6923,1393,564,1430,1679,1784,18,55
1304,8,54,#Sunday,7007,7074,1389,471,1528,1693,1790,147,55
1305,9,54,#Sunday,7090,7294,1392,394,1522,1857,1777,295,54
1306,10,54,#Sunday,7147,7457,1391,541,1458,1843,1774,393,55
1307,11,54,#Sunday,7114,7495,1391,598,1319,1861,1781,488,54
1308,12,54,#Sunday,7108,7510,1391,471,1399,1859,1829,506,54
1309,13,54,#Sunday,7032,7348,1390,446,1334,1860,1807,454,55
1310,14,54,#Sunday,6885,7133,1392,378,1261,1837,1765,445,53
1311,15,54,#Sunday,6815,6872,1391,260,1227,1852,1772,314,54
1312,16,54,#Sunday,6942,6702,1390,235,1245,1858,1769,153,52
1313,17,54,#Sunday,7277,6534,1393,128,1312,1861,1757,27,54
1314,18,54,#Sunday,7798,6738,1392,72,1582,1868,1769,0,55
1315,19,54,#Sunday,7998,7086,1392,66,1912,1886,1776,0,53
1316,20,54,#Sunday,7910,7079,1391,39,1893,1907,1794,0,54
1317,21,54,#Sunday,7560,6841,1389,10,1684,1911,1792,0,54
1318,22,54,#Sunday,7067,6694,1390,6,1600,1900,1744,0,54
1319,23,54,#Sunday,6707,6634,1388,27,1529,1893,1743,0,54
1320,0,55,#Monday,6440,6536,1389,126,1381,1872,1710,0,57
1321,1,55,#Monday,6276,6370,1392,248,1177,1894,1601,0,58
1322,2,55,#Monday,6206,6296,1395,234,1139,1881,1589,0,58
1323,3,55,#Monday,6180,6277,1395,197,1151,1884,1591,0,58
1324,4,55,#Monday,6282,6271,1390,173,1173,1883,1594,0,58
1325,5,55,#Monday,6524,6302,1395,196,1159,1878,1615,0,58
1326,6,55,#Monday,7494,6800,1393,273,1374,1917,1784,0,58
1327,7,55,#Monday,8178,7270,1391,384,1640,1926,1837,32,60
1328,8,55,#Monday,8643,7534,1393,454,1711,1901,1816,199,60
1329,9,55,#Monday,8849,7716,1361,538,1625,1848,1822,462,59
1330,10,55,#Monday,8761,7795,1339,913,1332,1765,1703,681,61
1331,11,55,#Monday,8519,7977,1357,1260,1306,1640,1599,753,61
1332,12,55,#Monday,8438,8120,1337,1497,1286,1476,1673,789,60
1333,13,55,#Monday,8485,8373,1335,1687,1291,1490,1730,780,58
1334,14,55,#Monday,8247,8230,1335,1961,1088,1474,1589,724,58
1335,15,55,#Monday,8202,8107,1364,2160,890,1485,1597,553,57
1336,16,55,#Monday,8168,8106,1354,2266,1027,1495,1638,268,57
1337,17,55,#Monday,8331,8362,1370,2420,1309,1498,1651,55,57
1338,18,55,#Monday,8824,8699,1374,2482,1474,1639,1670,0,59
1339,19,55,#Monday,9155,9136,1381,2495,1539,1885,1775,0,60
1340,20,55,#Monday,8968,9079,1384,2430,1476,1880,1848,0,61
1341,21,55,#Monday,8445,8887,1386,2396,1411,1880,1753,0,60
1342,22,55,#Monday,7905,8632,1386,2307,1454,1782,1646,0,57
1343,23,55,#Monday,7415,8136,1385,2210,1265,1536,1685,0,55
1344,0,56,#Tuesday,6952,7768,1387,2084,1125,1525,1591,0,54
1345,1,56,#Tuesday,6680,7678,1388,2026,1095,1482,1631,0,54
1346,2,56,#Tuesday,6659,7704,1393,1981,1130,1492,1651,0,57
1347,3,56,#Tuesday,6749,7715,1396,1961,1157,1488,1655,0,56
1348,4,56,#Tuesday,6696,7608,1395,1933,1117,1485,1624,0,54
1349,5,56,#Tuesday,6946,7858,1395,1880,1160,1665,1702,0,56
1350,6,56,#Tuesday,7661,8044,1398,1953,1228,1740,1670,0,55
1351,7,56,#Tuesday,8318,8643,1393,1884,1356,1890,2032,30,58
1352,8,56,#Tuesday,8732,8635,1392,1636,1297,1875,2200,175,58
1353,9,56,#Tuesday,8835,8588,1363,1410,1378,1826,2216,336,57
1354,10,56,#Tuesday,8689,8432,1348,1396,1277,1808,2099,447,57
1355,11,56,#Tuesday,8632,8551,1373,1442,1392,1812,2015,459,56
1356,12,56,#Tuesday,8624,8606,1374,1719,1470,1583,2013,388,58
1357,13,56,#Tuesday,8663,8816,1384,1849,1558,1550,2058,357,57
1358,14,56,#Tuesday,8399,8497,1371,1595,1360,1776,2047,291,57
1359,15,56,#Tuesday,8295,8227,1374,1819,1312,1450,1984,230,57
1360,16,56,#Tuesday,8257,8307,1391,2057,1221,1454,1964,162,58
1361,17,56,#Tuesday,8261,8220,1389,1388,1551,1661,2117,57,56
1362,18,56,#Tuesday,8769,8405,1390,1262,1517,1831,2349,0,54
1363,19,56,#Tuesday,8877,8867,1390,1635,1589,1840,2354,0,59
1364,20,56,#Tuesday,8862,8715,1386,2133,1412,1713,2009,0,62
1365,21,56,#Tuesday,8379,8648,1387,2063,1590,1508,2038,0,62
1366,22,56,#Tuesday,7726,8382,1390,1806,1559,1517,2050,0,60
1367,23,56,#Tuesday,7204,8059,1392,2065,1108,1491,1942,0,61
1368,0,57,#Wednesday,6810,7850,1394,2056,967,1484,1886,0,62
1369,1,57,#Wednesday,6724,7609,1394,1881,1096,1258,1916,0,62
1370,2,57,#Wednesday,6638,7651,1396,1783,1104,1359,1946,0,62
