time,hour,day,weekday,Consumption,Production,Nuclear,Wind,Hydroelectric,Oil and Gas,Coal,Solar,Biomass
53646,8,2247,#Tuesday,8292,5978,1373,108,1418,1475,1207,306,72
53647,9,2247,#Tuesday,8139,6159,1357,55,1324,1499,1210,640,71
53648,10,2247,#Tuesday,7665,6281,1359,48,1310,1478,1153,857,69
53649,11,2247,#Tuesday,7108,6370,1367,27,1297,1433,1119,1044,69
53650,12,2247,#Tuesday,6892,6440,1364,47,1287,1432,1103,1132,70
53651,13,2247,#Tuesday,6794,6340,1371,60,1204,1423,1068,1142,69
53652,14,2247,#Tuesday,6816,6237,1373,43,1232,1429,1056,1030,70
53653,15,2247,#Tuesday,6837,6190,1372,30,1274,1433,1060,945,71
53654,20,2247,#Tuesday,8361,5718,1372,62,1498,1488,1211,0,69
53655,21,2247,#Tuesday,7990,5733,1372,92,1474,1487,1227,0,69
53656,22,2247,#Tuesday,7410,5601,1375,123,1421,1455,1154,0,71
53657,23,2247,#Tuesday,6861,5305,1377,151,1133,1440,1129,0,72
53658,0,2248,#Wednesday,6724,5403,1376,161,1229,1436,1126,0,73
53659,1,2248,#Wednesday,6314,5383,1378,194,1024,1563,1149,0,72
53660,2,2248,#Wednesday,6226,5390,1380,214,1004,1565,1154,0,72
53661,3,2248,#Wednesday,6168,5419,1379,256,1004,1564,1147,0,74
53662,4,2248,#Wednesday,6262,5487,1379,295,1014,1571,1153,0,71
53663,5,2248,#Wednesday,6558,5484,1381,302,1016,1572,1140,0,73
53664,6,2248,#Wednesday,6927,5533,1378,344,1027,1570,1138,0,73
53665,7,2248,#Wednesday,7723,5914,1378,312,1236,1593,1234,68,74
53666,8,2248,#Wednesday,7725,6345,1377,303,1289,1575,1197,519,73
53667,9,2248,#Wednesday,7728,6562,1378,315,1293,1572,1174,745,73
53668,10,2248,#Wednesday,7159,6721,1321,328,1266,1530,1117,1081,72
53669,11,2248,#Wednesday,6771,6857,1356,398,1254,1539,1112,1116,74
53670,12,2248,#Wednesday,6635,7059,1317,583,1194,1506,1118,1266,71
53671,13,2248,#Wednesday,6701,7066,1332,595,1199,1523,1109,1230,74
53672,14,2248,#Wednesday,6854,7010,1352,736,1220,1523,1140,952,74
53673,15,2248,#Wednesday,7009,6816,1357,866,1194,1488,1126,698,73
53674,16,2248,#Wednesday,7196,6664,1364,874,1254,1517,1113,466,74
53675,17,2248,#Wednesday,7887,6590,1373,1033,1270,1511,1235,89,73
53676,18,2248,#Wednesday,8413,6885,1373,1118,1379,1544,1377,0,74
53677,19,2248,#Wednesday,8439,7117,1370,1148,1485,1594,1415,0,73
53678,20,2248,#Wednesday,8332,7253,1370,1291,1461,1588,1439,0,73
53679,21,2248,#Wednesday,7853,7134,1371,1418,1435,1564,1270,0,72
53680,22,2248,#Wednesday,7197,7039,1372,1472,1279,1548,1293,0,73
53681,23,2248,#Wednesday,6763,6739,1369,1455,1102,1541,1198,0,72
53682,0,2249,#Thursday,6373,6718,1375,1427,1059,1561,1214,0,71
53683,1,2249,#Thursday,6145,6474,1379,1552,948,1540,984,0,71
53684,2,2249,#Thursday,6110,6368,1382,1474,906,1553,980,0,73
53685,3,2249,#Thursday,6054,6337,1382,1427,907,1559,988,0,72
53686,4,2249,#Thursday,6131,6250,1379,1311,929,1560,992,0,72
53687,5,2249,#Thursday,6379,6291,1380,1342,968,1533,997,0,73
53688,6,2249,#Thursday,6975,6415,1379,1454,1002,1531,976,0,73
53689,7,2249,#Thursday,7760,6883,1380,1561,1203,1564,1031,37,73
53690,8,2249,#Thursday,8083,7075,1377,1621,1258,1506,982,230,73
53691,9,2249,#Thursday,8003,7294,1310,1552,1299,1567,994,476,74
53692,10,2249,#Thursday,7641,7327,1323,1352,1308,1578,1004,668,71
53693,11,2249,#Thursday,7324,7472,1330,1264,1358,1556,998,880,73
53694,12,2249,#Thursday,7153,7406,1327,1211,1269,1538,1022,962,72
53695,13,2249,#Thursday,7225,7391,1344,1290,1263,1502,984,931,71
53696,14,2249,#Thursday,7241,7323,1346,1443,1210,1483,993,767,71
53697,15,2249,#Thursday,7406,7220,1368,1473,1267,1469,1017,534,72
53698,16,2249,#Thursday,7679,6846,1332,1367,1260,1522,1032,253,68
53699,17,2249,#Thursday,7947,6892,1359,1267,1427,1589,1112,44,72
53700,18,2249,#Thursday,8299,6950,1368,1243,1575,1598,1080,0,73
53701,19,2249,#Thursday,8481,7053,1366,1251,1638,1624,1070,0,72
53702,20,2249,#Thursday,8148,6868,1374,1190,1509,1580,1116,0,72
53703,21,2249,#Thursday,7786,6832,1372,1144,1541,1583,1113,0,72
53704,22,2249,#Thursday,7263,6637,1372,1120,1427,1568,1075,0,73
53705,23,2249,#Thursday,6692,6299,1369,1130,1163,1511,1052,0,73
53706,0,2250,#Friday,6329,6313,1370,1222,1110,1544,990,0,73
53707,1,2250,#Friday,6147,6234,1376,1282,1017,1501,986,0,72
53708,2,2250,#Friday,6032,6262,1375,1350,979,1506,964,0,74
53709,3,2250,#Friday,5914,6339,1376,1413,976,1493,981,0,73
53710,4,2250,#Friday,6012,6298,1378,1423,929,1505,983,0,73
53711,5,2250,#Friday,6311,6447,1379,1491,993,1524,987,0,73
53712,6,2250,#Friday,6786,6487,1380,1445,1009,1538,1042,0,74
53713,7,2250,#Friday,7440,6663,1376,1446,1220,1496,1048,0,75
53714,10,2250,#Friday,8196,6930,1329,1258,1408,1558,1012,289,71
53715,11,2250,#Friday,8093,6849,1320,1267,1268,1546,1035,340,68
53716,12,2250,#Friday,7922,6854,1338,1235,1299,1536,1017,350,67
53717,13,2250,#Friday,8004,6723,1346,1161,1291,1536,995,317,69
53718,14,2250,#Friday,7894,6710,1354,1069,1356,1548,1030,269,69
53719,15,2250,#Friday,7878,6542,1350,954,1369,1560,1055,171,70
53720,16,2250,#Friday,7954,6452,1359,834,1490,1560,1039,96,69
53721,17,2250,#Friday,8042,6371,1361,861,1383,1561,1079,40,72
53722,18,2250,#Friday,8311,6460,1362,899,1474,1628,995,0,72
53723,19,2250,#Friday,8283,6494,1360,843,1561,1623,1007,0,72
53724,20,2250,#Friday,8084,6359,1361,828,1521,1618,942,0,71
53725,21,2250,#Friday,7691,6258,1363,786,1485,1578,975,0,70
53726,22,2250,#Friday,7079,6115,1372,739,1443,1530,960,0,71
53727,23,2250,#Friday,6629,5822,1369,742,1155,1555,924,0,72
53728,0,2251,#Saturday,6228,5708,1370,679,1124,1558,904,0,71
53729,1,2251,#Saturday,6042,5697,1370,578,1182,1558,937,0,71
53730,2,2251,#Saturday,5910,5646,1375,438,1274,1572,917,0,72
53731,3,2251,#Saturday,5855,5619,1374,425,1265,1570,915,0,71
53732,4,2251,#Saturday,5865,5632,1376,438,1305,1530,911,0,71
53733,5,2251,#Saturday,5947,5516,1375,466,1131,1554,918,0,72
53734,6,2251,#Saturday,6126,5546,1375,515,1102,1553,925,0,74
53735,7,2251,#Saturday,6412,5689,1376,644,1118,1547,914,4,71
53736,8,2251,#Saturday,6964,5832,1373,678,1162,1552,912,54,72
53737,9,2251,#Saturday,7271,6196,1379,629,1479,1578,910,134,72
53738,10,2251,#Saturday,7306,6315,1381,711,1463,1571,904,201,71
53739,11,2251,#Saturday,7227,6260,1381,814,1226,1558,947,252,73
53740,12,2251,#Saturday,7156,6217,1382,819,1179,1546,905,309,71
53741,13,2251,#Saturday,6935,6188,1381,689,1227,1551,929,321,72
53742,14,2251,#Saturday,6827,5950,1381,652,1117,1546,870,307,72
53743,15,2251,#Saturday,6822,5883,1380,660,1106,1547,867,245,72
53744,16,2251,#Saturday,6938,5933,1380,709,1167,1550,905,139,73
53745,17,2251,#Saturday,7180,6066,1380,832,1214,1574,943,46,72
53746,18,2251,#Saturday,7550,6248,1380,934,1313,1613,922,0,71
53747,19,2251,#Saturday,7693,6340,1380,945,1372,1615,933,0,73
53748,20,2251,#Saturday,7567,6400,1377,870,1461,1615,983,0,71
53749,21,2251,#Saturday,7165,6134,1380,741,1356,1594,972,0,71
53750,22,2251,#Saturday,6672,5955,1378,652,1360,1554,939,0,73
53751,23,2251,#Saturday,6274,5697,1381,533,1197,1543,965,0,74
53752,0,2252,#Sunday,5918,5624,1379,345,1274,1566,984,0,73
53753,1,2252,#Sunday,5663,5446,1375,231,1212,1592,961,0,73
53754,2,2252,#Sunday,5596,5340,1377,206,1176,1561,939,0,72
53755,3,2252,#Sunday,5572,5316,1377,272,1133,1550,910,0,73
53756,4,2252,#Sunday,5532,5279,1379,322,1076,1531,899,0,72
53757,5,2252,#Sunday,5605,5240,1379,275,1068,1540,905,0,72
53758,6,2252,#Sunday,5739,5254,1375,280,1086,1527,902,0,72
53759,7,2252,#Sunday,5857,5288,1378,320,1112,1491,895,7,71
53760,8,2252,#Sunday,6012,5337,1380,318,1112,1484,886,78,70
53761,9,2252,#Sunday,5995,5451,1377,227,1136,1517,889,224,70
53762,10,2252,#Sunday,5797,5692,1380,319,1103,1491,843,473,70
53763,11,2252,#Sunday,5642,5957,1378,470,1061,1511,859,597,71
53764,12,2252,#Sunday,5551,6138,1377,560,1049,1517,860,688,70
53765,13,2252,#Sunday,5513,5959,1378,705,775,1525,864,629,70
53766,14,2252,#Sunday,5492,5842,1379,716,772,1520,861,520,69
53767,15,2252,#Sunday,5697,6016,1378,710,1017,1514,863,453,70
53768,16,2252,#Sunday,6058,5808,1382,565,1095,1530,872,288,69
53769,17,2252,#Sunday,6497,5814,1380,611,1180,1543,936,80,69
53770,18,2252,#Sunday,7041,6003,1382,806,1252,1539,930,0,71
53771,19,2252,#Sunday,7206,6202,1381,937,1311,1550,931,0,70
53772,20,2252,#Sunday,7141,6140,1381,860,1331,1547,928,0,71
53773,21,2252,#Sunday,6856,6090,1378,762,1344,1553,959,0,70
53774,22,2252,#Sunday,6430,5982,1377,733,1296,1574,924,0,69
53775,23,2252,#Sunday,5978,5907,1380,749,1180,1560,967,0,69
53776,0,2253,#Monday,5779,5781,1378,889,1125,1390,927,0,68
53777,1,2253,#Monday,5573,5751,1379,1061,1011,1334,898,0,68
53778,2,2253,#Monday,5436,5641,1377,948,976,1387,883,0,67
53779,3,2253,#Monday,5376,5627,1376,947,978,1386,872,0,66
53780,4,2253,#Monday,5505,5672,1377,949,1024,1387,871,0,66
53781,5,2253,#Monday,5795,5737,1380,985,1038,1390,874,0,67
53782,6,2253,#Monday,6550,5867,1378,824,1200,1413,979,0,68
53783,7,2253,#Monday,7444,6006,1377,679,1415,1395,985,57,68
53784,8,2253,#Monday,7713,6175,1374,543,1468,1366,947,390,69
53785,9,2253,#Monday,7508,6115,1361,467,1400,1251,867,685,69
53786,10,2253,#Monday,7002,6205,1330,364,1383,1213,871,964,68
53787,11,2253,#Monday,6785,6346,1336,421,1349,1245,870,1050,69
53788,12,2253,#Monday,6937,6627,1332,332,1658,1274,897,1057,70
53789,13,2253,#Monday,6809,6479,1360,290,1622,1261,885,982,70
53790,14,2253,#Monday,6750,6145,1330,296,1553,1195,857,839,67
53791,15,2253,#Monday,6701,5891,1360,297,1357,1237,870,691,72
53792,16,2253,#Monday,7026,5617,1336,192,1434,1207,908,458,69
53793,17,2253,#Monday,7585,5364,1347,90,1535,1239,965,117,69
53794,18,2253,#Monday,8210,5636,1369,46,1813,1312,1013,1,72
53795,19,2253,#Monday,8135,5568,1369,30,1790,1306,995,0,70
53796,20,2253,#Monday,8073,5530,1366,22,1785,1304,969,0,68
53797,21,2253,#Monday,7814,5540,1366,13,1783,1320,985,0,69
53798,22,2253,#Monday,7108,5395,1366,25,1745,1295,893,0,71
53799,23,2253,#Monday,6550,5112,1376,61,1365,1347,883,0,69
53800,0,2254,#Tuesday,6292,5147,1376,115,1252,1430,900,0,69
53801,1,2254,#Tuesday,6031,5190,1377,101,1254,1438,951,0,69
53802,2,2254,#Tuesday,5948,5266,1378,79,1339,1434,966,0,69
53803,3,2254,#Tuesday,5928,5250,1378,55,1409,1428,910,0,68
53804,4,2254,#Tuesday,6083,5201,1377,27,1433,1413,882,0,67
53805,5,2254,#Tuesday,6232,5283,1378,28,1433,1435,940,0,68
53806,6,2254,#Tuesday,6528,5090,1380,45,1214,1426,949,0,68
53807,7,2254,#Tuesday,6970,5490,1341,50,1325,1419,943,344,61
53808,8,2254,#Tuesday,7500,5998,1331,60,1640,1438,933,525,56
53809,9,2254,#Tuesday,6977,6088,1311,25,1426,1372,895,998,55
53810,10,2254,#Tuesday,6410,6280,1309,14,1365,1347,858,1325,54
53811,11,2254,#Tuesday,6035,6219,1312,21,1239,1314,842,1432,55
53812,12,2254,#Tuesday,5727,6022,1308,58,987,1324,838,1443,56
53813,13,2254,#Tuesday,5590,5772,1307,76,857,1294,829,1342,62
53814,14,2254,#Tuesday,5668,5633,1305,70,646,1314,862,1360,65
53815,15,2254,#Tuesday,5932,6111,1315,56,1342,1359,866,1103,66
53816,16,2254,#Tuesday,6484,5821,1308,80,1430,1384,882,660,66
53817,17,2254,#Tuesday,7245,5560,1312,142,1496,1411,939,178,66
53818,18,2254,#Tuesday,7685,5545,1371,202,1589,1391,899,7,68
53819,19,2254,#Tuesday,7795,5729,1372,308,1625,1431,911,0,68
53820,20,2254,#Tuesday,7985,5836,1367,366,1652,1435,941,0,67
53821,21,2254,#Tuesday,7578,5837,1371,391,1622,1435,948,0,69
53822,22,2254,#Tuesday,6926,5831,1371,467,1557,1421,946,0,68
53823,23,2254,#Tuesday,6473,5663,1372,647,1316,1359,903,0,67
53824,0,2255,#Wednesday,6110,5715,1377,699,1248,1393,929,0,67
53825,1,2255,#Wednesday,5946,5571,1373,655,1128,1405,939,0,68
53826,2,2255,#Wednesday,5842,5518,1375,598,1114,1408,942,0,68
53827,3,2255,#Wednesday,5873,5395,1375,345,1229,1412,957,0,67
53828,4,2255,#Wednesday,5955,5406,1373,307,1290,1411,960,0,67
53829,5,2255,#Wednesday,6097,5383,1375,197,1325,1447,965,0,68
53830,6,2255,#Wednesday,6729,5458,1380,163,1409,1461,963,0,68
53831,7,2255,#Wednesday,7416,5846,1377,165,1707,1445,929,148,67
53832,8,2255,#Wednesday,7279,5954,1378,113,1475,1338,916,659,67
53833,9,2255,#Wednesday,6687,5937,1358,37,1238,1267,877,1094,56
53834,10,2255,#Wednesday,6002,6206,1336,28,1211,1240,844,1474,56
53835,11,2255,#Wednesday,5641,5962,1354,6,860,1280,870,1534,53
53836,12,2255,#Wednesday,5476,5793,1345,0,824,1237,787,1537,56
53837,13,2255,#Wednesday,5474,5666,1357,20,626,1223,828,1543,63
53838,14,2255,#Wednesday,5559,5636,1315,55,649,1244,827,1480,63
53839,15,2255,#Wednesday,5778,5632,1331,200,798,1252,823,1147,67
53840,16,2255,#Wednesday,6401,5814,1363,287,1267,1238,871,692,67
53841,17,2255,#Wednesday,7106,5642,1363,420,1381,1265,909,221,68
53842,18,2255,#Wednesday,7776,5907,1368,631,1589,1325,896,6,68
53843,19,2255,#Wednesday,8112,6160,1367,783,1665,1317,948,0,68
53844,20,2255,#Wednesday,7976,6371,1366,955,1638,1341,999,0,68
53845,21,2255,#Wednesday,7520,6450,1362,990,1605,1349,1064,0,69
53846,22,2255,#Wednesday,6919,6473,1367,1105,1544,1328,1054,0,67
53847,23,2255,#Wednesday,6400,6025,1362,1156,1109,1314,1004,0,68
53848,0,2256,#Thursday,5949,6089,1362,1322,1199,1231,890,0,68
53849,1,2256,#Thursday,5869,6004,1377,1401,1074,1203,881,0,68
53850,2,2256,#Thursday,5759,5859,1375,1337,1005,1178,896,0,68
53851,3,2256,#Thursday,5719,5745,1376,1292,993,1158,859,0,68
53852,4,2256,#Thursday,5850,5651,1374,1104,1046,1183,866,0,68
53853,5,2256,#Thursday,6114,5502,1374,861,1073,1186,935,0,67
53854,6,2256,#Thursday,6636,5481,1378,711,1191,1202,923,0,69
53855,7,2256,#Thursday,7201,5767,1375,522,1441,1205,926,204,70
53856,8,2256,#Thursday,6950,6032,1378,366,1448,1175,878,706,71
53857,9,2256,#Thursday,6499,6084,1346,175,1402,1146,835,1105,70
53858,10,2256,#Thursday,5871,6157,1335,26,1296,1162,842,1419,70
53859,11,2256,#Thursday,5521,6145,1347,-2,1239,1139,819,1527,68
53860,12,2256,#Thursday,5278,5611,1348,-10,743,1145,760,1552,69
53861,13,2256,#Thursday,5344,5515,1371,-12,683,1141,721,1539,69
53862,14,2256,#Thursday,5384,5409,1329,-17,684,1121,809,1408,70
53863,15,2256,#Thursday,5620,5225,1352,4,688,1133,836,1137,70
53864,16,2256,#Thursday,5837,5529,1356,20,1284,1153,820,826,68
53865,17,2256,#Thursday,6846,5302,1337,49,1480,1264,895,202,68
53866,18,2256,#Thursday,7299,5448,1364,71,1588,1355,964,18,69
53867,19,2256,#Thursday,7818,5612,1366,80,1691,1382,1003,0,69
53868,20,2256,#Thursday,7715,5604,1368,192,1665,1371,919,0,69
53869,21,2256,#Thursday,7387,5565,1365,190,1654,1361,924,0,71
53870,22,2256,#Thursday,6717,5407,1366,140,1582,1315,929,0,73
53871,23,2256,#Thursday,6215,5030,1363,114,1304,1298,875,0,72
53872,0,2257,#Friday,5955,5006,1366,109,1282,1323,852,0,72
53873,1,2257,#Friday,5844,4968,1372,93,1187,1341,902,0,73
53874,2,2257,#Friday,5756,4915,1377,79,1144,1344,897,0,73
53875,3,2257,#Friday,5725,4882,1377,63,1124,1345,899,0,73
53876,4,2257,#Friday,5796,4920,1377,40,1148,1349,935,0,72
53877,5,2257,#Friday,6044,4975,1379,22,1194,1368,936,0,74
53878,6,2257,#Friday,6456,4981,1376,15,1221,1364,915,0,74
53879,7,2257,#Friday,6922,5378,1376,25,1396,1359,947,185,73
53880,8,2257,#Friday,6914,5790,1370,34,1431,1317,903,652,73
53881,9,2257,#Friday,6370,6088,1364,36,1368,1301,872,1071,70
53882,10,2257,#Friday,5780,6130,1354,43,1301,1241,810,1309,68
53883,11,2257,#Friday,5507,6139,1337,59,1190,1233,783,1466,65
53884,12,2257,#Friday,5225,5911,1346,86,836,1251,796,1532,65
53885,13,2257,#Friday,5293,5926,1354,109,833,1250,802,1508,64
53886,14,2257,#Friday,5332,5830,1348,136,915,1240,764,1356,65
53887,15,2257,#Friday,5620,6028,1363,187,1320,1237,797,1051,66
53888,16,2257,#Friday,6181,5726,1364,235,1387,1249,801,616,66
53889,17,2257,#Friday,6693,5509,1367,234,1482,1307,813,222,68
53890,18,2257,#Friday,7386,5508,1367,220,1613,1327,879,17,73
53891,19,2257,#Friday,7538,5554,1364,207,1653,1363,887,0,72
53892,20,2257,#Friday,7707,5552,1364,196,1667,1367,885,0,71
53893,21,2257,#Friday,7257,5529,1364,221,1653,1353,853,0,72
53894,22,2257,#Friday,6670,5362,1365,224,1566,1332,805,0,72
53895,23,2257,#Friday,6224,5197,1370,209,1364,1335,842,0,69
53896,0,2258,#Saturday,5768,4985,1376,204,1199,1331,805,0,66
53897,1,2258,#Saturday,5708,4727,1376,203,1144,1314,620,0,68
53898,2,2258,#Saturday,5574,4644,1377,166,1130,1313,589,0,68
53899,3,2258,#Saturday,5531,4660,1373,155,1145,1316,598,0,68
53900,4,2258,#Saturday,5547,4657,1375,196,1114,1315,589,0,68
53901,5,2258,#Saturday,5607,4686,1375,194,1123,1318,603,0,68
53902,6,2258,#Saturday,5813,4740,1377,208,1165,1318,597,4,65
53903,7,2258,#Saturday,5837,4943,1375,257,1150,1310,576,193,63
53904,8,2258,#Saturday,5627,5158,1372,219,1113,1188,555,632,64
53905,9,2258,#Saturday,5337,5233,1376,150,1058,1061,583,932,64
53906,10,2258,#Saturday,4917,5395,1378,120,1044,1036,584,1152,61
53907,11,2258,#Saturday,4665,5442,1376,145,983,1015,580,1279,59
53908,12,2258,#Saturday,4498,5421,1376,196,875,1003,587,1317,62
53909,13,2258,#Saturday,4515,5307,1377,216,791,991,569,1295,62
53910,14,2258,#Saturday,4603,5135,1376,179,803,976,583,1150,63
53911,15,2258,#Saturday,4858,5106,1375,166,880,997,607,1013,63
53912,16,2258,#Saturday,5287,4999,1377,173,1122,1005,619,627,64
53913,17,2258,#Saturday,6071,4941,1376,305,1235,1127,647,177,62
53914,18,2258,#Saturday,6745,4883,1379,359,1324,1153,592,9,63
53915,19,2258,#Saturday,7055,4976,1378,352,1403,1190,583,0,65
53916,20,2258,#Saturday,6923,4981,1377,318,1397,1200,603,0,65
53917,21,2258,#Saturday,6634,4908,1374,260,1389,1198,601,0,65
53918,22,2258,#Saturday,6159,4769,1374,230,1319,1179,602,0,63
53919,23,2258,#Saturday,5726,4720,1373,240,1254,1159,616,0,62
53920,0,2259,#Sunday,5438,4658,1375,215,1219,1163,621,0,62
53921,1,2259,#Sunday,5329,4586,1374,202,1166,1152,621,0,61
53922,2,2259,#Sunday,5218,4536,1377,236,1110,1150,596,0,62
53923,3,2259,#Sunday,5161,4519,1375,297,1054,1149,582,0,62
53924,4,2259,#Sunday,5127,4609,1376,374,1055,1155,588,0,62
53925,5,2259,#Sunday,5207,4736,1379,460,1077,1158,587,0,62
53926,6,2259,#Sunday,5290,4804,1376,540,1078,1154,590,2,62
53927,7,2259,#Sunday,5252,4856,1379,523,1033,1134,575,137,60
53928,8,2259,#Sunday,5154,4965,1380,479,1076,1093,564,309,62
53929,9,2259,#Sunday,4561,5230,1377,214,1010,1021,591,942,62
53930,10,2259,#Sunday,4185,5258,1378,231,850,1001,581,1149,60
53931,11,2259,#Sunday,3832,5146,1377,310,628,927,537,1303,61
53932,12,2259,#Sunday,3835,5158,1378,376,597,966,551,1225,59
53933,13,2259,#Sunday,3852,5152,1376,299,704,966,568,1174,60
53934,14,2259,#Sunday,4021,4675,1373,222,673,938,547,856,60
53935,15,2259,#Sunday,4268,4807,1373,207,766,985,575,829,61
53936,16,2259,#Sunday,4874,4822,1372,260,992,1015,618,493,59
53937,17,2259,#Sunday,5155,4794,1371,270,1136,1035,615,304,60
53938,18,2259,#Sunday,6159,5076,1378,423,1362,1215,618,20,52
53939,19,2259,#Sunday,6639,5261,1380,519,1339,1341,612,0,51
53940,20,2259,#Sunday,6542,5146,1376,424,1336,1337,599,0,52
53941,21,2259,#Sunday,6236,5110,1374,320,1327,1362,658,0,48
53942,22,2259,#Sunday,5827,4953,1374,248,1300,1361,614,0,51
53943,23,2259,#Sunday,5450,4739,1372,189,1187,1346,590,0,51
53944,0,2260,#Monday,5237,4701,1372,163,1183,1343,587,0,52
53945,1,2260,#Monday,5075,4510,1374,141,1043,1313,584,0,54
53946,2,2260,#Monday,5033,4474,1373,128,1028,1307,582,0,55
53947,3,2260,#Monday,5002,4477,1375,125,1030,1304,583,0,55
53948,4,2260,#Monday,5104,4498,1374,108,1050,1316,592,0,55
53949,5,2260,#Monday,5816,4638,1375,109,1135,1328,610,11,56
53950,6,2260,#Monday,6103,4645,1377,116,1129,1330,608,11,57
53951,7,2260,#Monday,6661,5140,1377,103,1285,1340,632,320,58
53952,8,2260,#Monday,6899,5404,1375,96,1377,1335,644,494,57
53953,9,2260,#Monday,6548,5571,1346,68,1369,1295,594,833,55
53954,10,2260,#Monday,6058,5727,1322,59,1255,1284,576,1172,52
53955,11,2260,#Monday,5568,5965,1346,82,1218,1262,620,1374,51
53956,12,2260,#Monday,5379,6112,1332,183,1217,1267,631,1422,50
53957,13,2260,#Monday,5469,6166,1335,273,1244,1270,638,1345,50
53958,14,2260,#Monday,5650,6253,1327,299,1511,1294,736,1026,51
53959,15,2260,#Monday,5964,6079,1328,407,1499,1282,727,775,51
53960,16,2260,#Monday,6449,5813,1328,456,1454,1303,799,414,52
53961,17,2260,#Monday,6853,5668,1329,602,1477,1294,800,104,55
53962,18,2260,#Monday,7226,5902,1351,739,1583,1321,819,7,57
53963,19,2260,#Monday,7714,6228,1362,967,1631,1350,846,0,57
53964,1,2261,#Tuesday,5501,5567,1373,1072,1093,1310,666,0,54
53965,2,2261,#Tuesday,5433,5501,1373,954,1092,1310,715,0,55
53966,3,2261,#Tuesday,5447,5376,1372,733,1113,1292,809,0,55
53967,4,2261,#Tuesday,5533,5269,1372,617,1126,1295,803,0,55
53968,5,2261,#Tuesday,5742,5112,1372,453,1143,1298,791,0,55
53969,6,2261,#Tuesday,6300,5191,1377,331,1245,1314,846,3,56
53970,9,2261,#Tuesday,6813,5894,1365,244,1509,1304,874,529,54
53971,10,2261,#Tuesday,6596,5990,1363,226,1501,1269,881,692,55
53972,11,2261,#Tuesday,6352,5800,1370,286,1330,1231,747,775,54
53973,12,2261,#Tuesday,6231,5812,1360,377,1309,1236,709,755,56
53974,13,2261,#Tuesday,6491,6029,1352,477,1635,1262,634,588,57
53975,14,2261,#Tuesday,6512,6194,1345,612,1770,1269,613,518,56
53976,15,2261,#Tuesday,6571,5997,1350,708,1542,1272,613,451,56
53977,16,2261,#Tuesday,6699,5791,1374,701,1447,1250,648,302,57
53978,17,2261,#Tuesday,7065,6120,1374,1022,1534,1256,796,72,57
53979,18,2261,#Tuesday,7506,6563,1374,1494,1593,1234,799,8,57
53980,19,2261,#Tuesday,7718,6983,1372,1762,1634,1301,826,0,56
53981,20,2261,#Tuesday,7546,6941,1371,1790,1615,1294,820,0,46
53982,21,2261,#Tuesday,7186,6916,1369,1774,1599,1290,840,0,43
53983,22,2261,#Tuesday,6605,6799,1370,1841,1547,1199,784,0,57
53984,23,2261,#Tuesday,6022,6546,1370,2010,1182,1154,770,0,57
53985,0,2262,#Wednesday,5696,6515,1373,2050,1007,1228,778,0,58
53986,1,2262,#Wednesday,5488,6747,1373,2175,1037,1282,815,0,57
53987,2,2262,#Wednesday,5422,6653,1374,2073,1016,1316,816,0,58
53988,3,2262,#Wednesday,5374,6435,1372,1896,1013,1302,793,0,58
53989,4,2262,#Wednesday,5423,6165,1371,1623,1018,1307,788,0,58
53990,5,2262,#Wednesday,5672,6067,1372,1453,1044,1310,821,0,58
53991,6,2262,#Wednesday,6219,5628,1374,1108,1049,1220,807,1,57
53992,7,2262,#Wednesday,6675,5643,1371,678,1251,1227,831,205,56
53993,8,2262,#Wednesday,6924,5835,1369,387,1487,1278,859,369,56
53994,9,2262,#Wednesday,6675,5687,1343,357,1381,1195,770,571,56
53995,10,2262,#Wednesday,6354,5839,1338,373,1314,1224,781,745,55
53996,11,2262,#Wednesday,5994,6038,1346,404,1290,1222,791,912,56
53997,12,2262,#Wednesday,5904,6098,1337,416,1278,1283,780,933,57
53998,13,2262,#Wednesday,5866,6165,1357,446,1291,1277,791,924,57
53999,14,2262,#Wednesday,5872,6132,1346,509,1301,1251,785,871,57
54000,15,2262,#Wednesday,6136,5938,1363,549,1299,1215,794,655,58
54001,16,2262,#Wednesday,6381,5819,1369,542,1418,1247,821,348,58
54002,17,2262,#Wednesday,6706,5754,1368,529,1480,1305,866,138,57
54003,18,2262,#Wednesday,7303,5932,1369,654,1590,1309,925,6,57
54004,21,2262,#Wednesday,7126,6436,1369,1181,1606,1305,906,0,59
54005,22,2262,#Wednesday,6552,6356,1369,1089,1548,1341,949,0,59
54006,23,2262,#Wednesday,5957,5980,1370,982,1277,1371,920,0,58
54007,0,2263,#Thursday,5706,5939,1374,901,1354,1346,903,0,59
54008,1,2263,#Thursday,5526,5896,1380,912,1213,1386,946,0,59
54009,2,2263,#Thursday,5422,5941,1378,1133,1158,1343,865,0,59
54010,3,2263,#Thursday,5441,6149,1381,1414,1076,1363,856,0,59
54011,4,2263,#Thursday,5497,6453,1382,1805,1064,1310,832,0,59
54012,5,2263,#Thursday,5719,6574,1380,2110,1031,1185,809,0,59
54013,6,2263,#Thursday,6206,6841,1379,2287,1050,1204,849,0,62
54014,7,2263,#Thursday,6954,7481,1377,2518,1356,1209,895,26,62
54015,8,2263,#Thursday,7062,7561,1344,2557,1227,1244,850,254,62
54016,9,2263,#Thursday,7177,7559,1336,2580,1066,1324,842,318,62
